,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,seconds
651,12:55:03.170000,0.47112,-0.29842,-4.18279,0.0,-0.16667,-0.1,46503.17
652,12:55:03.200000,0.10812,0.00558,-3.5873,0.2,0.16667,-0.06667,46503.2
653,12:55:03.230000,-0.16688,-0.09242,-3.44382,0.13333,-0.03333,-0.06667,46503.23
654,12:55:03.260000,0.29412,-0.18142,-3.53755,0.16667,-0.56667,-0.06667,46503.26
655,12:55:03.290000,0.96112,-0.55242,-3.08312,0.2,-0.5,-0.03333,46503.29
656,12:55:03.320000,0.56874,-0.24942,-3.67676,0.36667,-0.16667,0.03333,46503.32
657,12:55:03.350000,-0.64726,-0.35742,-5.70721,0.53333,-0.5,-0.0,46503.35
658,12:55:03.380000,0.71544,-0.55242,-2.6034,0.66667,-1.5,0.1,46503.38
659,12:55:03.410000,0.71544,-0.55242,-2.6034,0.66667,-1.5,0.1,46503.41
660,12:55:03.440000,-0.583,-0.29842,-2.07511,0.96667,-1.06667,0.03333,46503.44
661,12:55:03.470000,0.08744,-0.48542,0.00507,0.86667,-1.93333,0.1,46503.47
662,12:55:03.500000,0.40212,-0.74331,0.06879,0.96667,-1.2,0.3,46503.5
663,12:55:03.540000,-0.54022,-0.35231,-0.07774,1.26667,-0.7,0.2,46503.54
664,12:55:03.570000,-0.89863,-0.37131,-0.2078,1.03333,-2.1,0.1,46503.57
665,12:55:03.600000,0.4444,-0.62631,0.22724,0.63333,-2.5,0.26667,46503.6
666,12:55:03.630000,0.76765,-0.86131,0.18552,0.8,-1.26667,0.36667,46503.63
667,12:55:03.660000,-0.94054,-1.10631,-0.32031,1.13333,-0.83333,0.23333,46503.66
668,12:55:03.690000,0.38823,-0.97831,0.13906,0.43333,-1.96667,0.33333,46503.69
669,12:55:03.720000,-0.24971,-1.86131,-0.15279,0.86667,-1.26667,0.3,46503.72
670,12:55:03.750000,-0.24971,-1.86131,-0.15279,0.86667,-1.26667,0.3,46503.75
671,12:55:03.790000,0.39854,-0.48542,0.202,0.7,-2.23333,0.4,46503.79
672,12:55:03.810000,-0.5139,-1.63142,-0.28665,1.06667,-1.23333,0.46667,46503.81
673,12:55:03.840000,-0.96625,-1.00342,-0.56586,1.3,-1.3,0.36667,46503.84
674,12:55:03.870000,-0.4906,-1.49936,-0.08042,0.8,-2.2,0.2,46503.87
675,12:55:03.910000,0.10283,-1.56421,0.42009,0.9,-2.0,0.2,46503.91
676,12:55:03.940000,0.09137,-1.569,0.59355,1.16667,-1.53333,0.26667,46503.94
677,12:55:03.970000,0.09137,-1.569,0.59355,1.16667,-1.53333,0.26667,46503.97
678,12:55:04,-0.92351,0.12531,-0.13065,0.73333,-1.76667,0.2,46504.0
679,12:55:04.030000,0.77235,-0.74646,0.73581,0.8,-1.33333,0.36667,46504.03
680,12:55:04.060000,0.34658,-0.44871,0.65277,1.1,-0.66667,0.36667,46504.06
681,12:55:04.090000,-0.87189,0.42849,-0.47285,0.8,-0.66667,0.3,46504.09
682,12:55:04.120000,0.84393,-0.64816,0.71087,0.63333,-1.13333,0.23333,46504.12
683,12:55:04.150000,0.84393,-0.64816,0.71087,0.63333,-1.13333,0.23333,46504.15
684,12:55:04.180000,-0.31189,0.16677,0.38806,0.8,-0.1,0.33333,46504.18
685,12:55:04.210000,-0.88089,-0.26475,0.18033,0.56667,-0.73333,0.13333,46504.21
686,12:55:04.260000,0.29178,-0.17675,1.60715,0.7,-0.7,0.06667,46504.26
687,12:55:04.290000,-0.25722,-0.09899,0.47638,0.3,0.03333,0.06667,46504.29
688,12:55:04.320000,-0.45322,-0.54999,0.24858,0.36667,0.0,-0.0,46504.32
689,12:55:04.360000,0.50778,-0.17699,1.48816,0.33333,-0.2,-0.0,46504.36
690,12:55:04.380000,0.57578,-0.29499,1.37115,0.16667,0.1,-0.0,46504.38
691,12:55:04.410000,0.08578,-0.48099,1.22379,0.13333,0.23333,-0.0,46504.41
692,12:55:04.440000,0.31741,-0.23599,1.06914,0.16667,-0.03333,-0.06667,46504.44
693,12:55:04.480000,0.24941,-0.37399,0.63611,-0.03333,0.03333,-0.0,46504.48
694,12:55:04.500000,0.08241,-0.49075,0.45597,-0.03333,0.03333,-0.0,46504.5
695,12:55:04.540000,0.03111,-0.49975,0.51381,0.0,0.0,-0.03333,46504.54
696,12:55:04.570000,-0.04789,-0.24475,0.36041,0.0,0.0,-0.03333,46504.57
697,12:55:04.590000,0.10911,-0.55875,0.51194,-0.16667,0.1,-0.0,46504.59
698,12:55:04.620000,-0.03789,-0.60723,0.14896,-0.06667,0.06667,-0.03333,46504.62
699,12:55:04.660000,0.15811,-0.44123,0.11981,0.0,0.03333,-0.03333,46504.66
700,12:55:04.690000,0.13911,-0.61723,0.24686,-0.06667,0.06667,-0.0,46504.69
701,12:55:04.720000,0.16811,-0.47023,0.02256,0.0,0.03333,-0.03333,46504.72
702,12:55:04.750000,0.16811,-0.47023,0.02256,0.0,0.03333,-0.03333,46504.75
703,12:55:04.780000,0.05111,-0.39223,0.1505,0.0,0.0,-0.0,46504.78
704,12:55:04.810000,0.05111,-0.39223,0.1505,0.0,0.0,-0.0,46504.81
705,12:55:04.840000,0.47211,-0.46023,0.61447,0.0,0.03333,-0.0,46504.84
706,12:55:04.870000,0.47211,-0.46023,0.61447,0.0,0.03333,-0.0,46504.87
707,12:55:04.900000,0.25611,-0.38223,0.31661,0.0,0.1,-0.0,46504.9
708,12:55:04.930000,-0.07807,-0.36223,0.16835,-0.03333,-0.03333,-0.06667,46504.93
709,12:55:04.960000,0.24593,-0.56939,0.31708,0.0,0.0,-0.03333,46504.96
710,12:55:04.990000,0.11793,-0.52939,0.1951,0.0,0.13333,-0.0,46504.99
711,12:55:05.020000,0.06893,-0.46139,0.19514,0.0,0.13333,-0.0,46505.02
712,12:55:05.050000,-7e-05,-0.52939,0.2569,0.0,-0.06667,-0.06667,46505.05
713,12:55:05.080000,0.41193,-0.50039,0.51258,0.03333,0.06667,-0.03333,46505.08
714,12:55:05.110000,-0.02907,-0.47039,0.28908,0.0,0.16667,-0.03333,46505.11
715,12:55:05.140000,-0.12709,-0.46139,0.22094,-0.03333,0.0,-0.1,46505.14
716,12:55:05.170000,0.02991,-0.53939,0.27484,0.0,-0.06667,-0.1,46505.17
717,12:55:05.200000,0.08891,-0.60916,0.63327,0.0,0.06667,-0.0,46505.2
718,12:55:05.230000,-0.28409,-0.67816,0.45824,-0.1,0.13333,-0.06667,46505.23
719,12:55:05.270000,-0.30409,-0.66816,0.28197,-0.1,0.06667,-0.1,46505.27
720,12:55:05.300000,0.07891,-0.58016,0.6641,-0.13333,0.1,-0.06667,46505.3
721,12:55:05.330000,-0.25389,-0.81651,0.56535,-0.2,0.4,-0.03333,46505.33
722,12:55:05.360000,-0.49642,-0.77751,0.87164,-0.06667,0.63333,-0.1,46505.36
723,12:55:05.390000,-0.15342,-1.01538,1.34585,-0.13333,0.83333,-0.13333,46505.39
724,12:55:05.420000,-0.33565,-0.87738,1.23116,-0.26667,1.03333,-0.1,46505.42
725,12:55:05.450000,-0.01098,-1.20138,1.63608,-0.33333,1.63333,-0.1,46505.45
726,12:55:05.480000,-0.06152,-1.19138,1.45905,-0.23333,1.86667,-0.13333,46505.48
727,12:55:05.510000,0.46222,-1.28938,1.67545,-0.73333,1.83333,-0.1,46505.51
728,12:55:05.540000,0.06936,-1.03438,0.75896,-0.73333,2.66667,-0.0,46505.54
729,12:55:05.580000,0.06936,-1.03438,0.75896,-0.73333,2.66667,-0.0,46505.58
730,12:55:05.610000,0.53483,-1.03771,0.49434,-0.93333,2.2,0.03333,46505.61
731,12:55:05.640000,0.21842,-0.99146,0.36869,-0.96667,2.66667,0.16667,46505.64
732,12:55:05.670000,0.1173,-1.06358,0.07845,-1.06667,2.66667,0.23333,46505.67
733,12:55:05.700000,-0.22939,-1.106,-0.26241,-1.06667,2.6,0.3,46505.7
734,12:55:05.730000,-0.32881,-0.84464,-0.29872,-1.33333,2.26667,0.23333,46505.73
735,12:55:05.760000,-0.32881,-0.84464,-0.29872,-1.33333,2.26667,0.23333,46505.76
736,12:55:05.790000,-0.93317,-1.196,-0.44728,-1.23333,2.06667,0.2,46505.79
737,12:55:05.820000,-1.01567,-0.304,-0.36974,-1.16667,1.66667,0.2,46505.82
738,12:55:05.850000,-1.01567,-0.304,-0.36974,-1.16667,1.66667,0.2,46505.85
739,12:55:05.880000,-1.01567,-0.304,-0.36974,-1.16667,1.66667,0.2,46505.88
740,12:55:05.910000,-1.01567,-0.304,-0.36974,-1.16667,1.66667,0.2,46505.91
741,12:55:05.940000,-1.01567,-0.304,-0.36974,-1.16667,1.66667,0.2,46505.94
742,12:55:05.970000,-1.01567,-0.304,-0.36974,-1.16667,1.66667,0.2,46505.97
743,12:55:06,-1.01138,-0.31821,-0.28542,-1.33333,1.56667,0.16667,46506.0
744,12:55:06.030000,-0.56976,-0.60731,-0.0,-1.23333,1.33333,0.23333,46506.03
745,12:55:06.060000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.06
746,12:55:06.090000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.09
747,12:55:06.130000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.13
748,12:55:06.160000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.16
749,12:55:06.190000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.19
750,12:55:06.220000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.22
751,12:55:06.250000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.25
752,12:55:06.280000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.28
753,12:55:06.310000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.31
754,12:55:06.340000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.34
755,12:55:06.370000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.37
756,12:55:06.400000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.4
757,12:55:06.430000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.43
758,12:55:06.470000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.47
759,12:55:06.500000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.5
760,12:55:06.530000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.53
761,12:55:06.560000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.56
762,12:55:06.590000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.59
763,12:55:06.620000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.62
764,12:55:06.650000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.65
765,12:55:06.680000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.68
766,12:55:06.710000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.71
767,12:55:06.740000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.74
768,12:55:06.780000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.78
769,12:55:06.810000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.81
770,12:55:06.840000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.84
771,12:55:06.870000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.87
772,12:55:06.900000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.9
773,12:55:06.930000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.93
774,12:55:06.960000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.96
775,12:55:06.990000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46506.99
776,12:55:07.020000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46507.02
777,12:55:07.050000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46507.05
778,12:55:07.080000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46507.08
779,12:55:07.110000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46507.11
780,12:55:07.140000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46507.14
781,12:55:07.170000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46507.17
782,12:55:07.210000,-1.01753,-0.552,-2.26298,-1.1,1.13333,0.23333,46507.21
783,12:55:07.230000,1.51441,-0.67471,0.71285,0.33333,-1.4,0.4,46507.23
784,12:55:07.270000,1.17478,-0.36738,0.34584,0.63333,-0.86667,0.5,46507.27
785,12:55:07.300000,-0.18382,0.45849,0.05573,0.8,-0.9,0.33333,46507.3
786,12:55:07.360000,-0.04146,0.31049,0.19964,0.33333,-1.3,0.26667,46507.36
787,12:55:07.390000,-0.685,0.18484,0.67173,0.76667,-0.43333,0.2,46507.39
788,12:55:07.420000,-0.49001,0.17484,0.87246,0.46667,-0.76667,0.06667,46507.42
789,12:55:07.450000,-1e-05,-0.10839,0.93532,0.3,-0.86667,0.03333,46507.45
790,12:55:07.480000,0.43975,-0.47039,1.26081,0.43333,-0.56667,0.1,46507.48
791,12:55:07.510000,-0.07925,0.06861,1.31411,0.36667,-0.03333,-0.0,46507.51
792,12:55:07.540000,0.06775,-0.12739,1.18015,0.06667,-0.06667,-0.0,46507.54
793,12:55:07.570000,0.74375,-0.32339,0.95293,0.23333,0.03333,-0.03333,46507.57
794,12:55:07.600000,0.10799,-0.09839,0.66233,0.2,0.13333,-0.0,46507.6
795,12:55:07.630000,-0.03901,-0.26616,0.46201,0.0,0.03333,-0.0,46507.63
796,12:55:07.660000,0.46099,-0.36416,0.42562,0.0,-0.06667,-0.06667,46507.66
797,12:55:07.690000,0.472,-0.61051,0.63207,0.06667,0.13333,-0.03333,46507.69
798,12:55:07.720000,0.109,-0.47351,0.40998,0.0,0.26667,-0.0,46507.72
799,12:55:07.750000,0.57,-0.65951,0.27358,-0.03333,-0.06667,-0.03333,46507.75
